root;encryption;compression;compressionBzip2;compressionGzip;compressionLzo;compressionZpaq;compressionLrzip;level;level1;level2;level3;level4;level5;level6;level7;level8;level9;unlimitedWindowSize;disableCompressibilityTesting;Performance
1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;45720
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;44370
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;46950
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;45770
1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;220490
1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;347130
1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;395130
1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;833620
1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;213900
1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;250030
1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;260550
1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;274670
1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;88600
1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;114530
1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;139600
1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;205040
1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;65730
1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;61210
1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;61790
1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;64620
1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;681080
1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;2282110
1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2273900
1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;5810950
1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;49760
1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;53500
1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;56570
1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;59650
1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;212880
1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;210810
1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;284060
1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;339360
1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;340300
1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;383910
1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;828640
1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;208080
1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;212850
1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;240110
1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;249760
1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;266710
1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;77610
1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;81720
1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;91570
1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;92590
1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;109300
1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;127760
1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;198100
1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;50740
1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;51040
1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;47370
1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;47570
1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;48640
1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;50250
1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;52010
1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;672520
1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;2263060
1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;2271620
1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;5754200
1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;41260
1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;42910
1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;41830
1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;41590
1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;43550
1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;40550
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;47130
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;43330
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;45980
1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;221550
1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;351010
1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;389840
1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;832070
1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;212659
1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;250520
1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;259470
1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;276740
1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;89450
1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;119050
1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;140250
1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;208740
1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;60110
1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;61870
1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;61690
1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;64550
1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;680540
1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;2278560
1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;2290710
1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;5811280
1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;52650
1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;59380
1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;58470
1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;58760
1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;212530
1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;209160
1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;283850
1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;338900
1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;339880
1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;383300
1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;828500
1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;208010
1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;215150
1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;239080
1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;248560
1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;266990
1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;77430
1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;81420
1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;91630
1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;94420
1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;107250
1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;126550
1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;193590
1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;49440
1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;51360
1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;47910
1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;46750
1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;49160
1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;50200
1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;52040
1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;672970
1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;2264750
1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;2267790
1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;5578370
1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;40430
1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;44600
1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;41900
1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;42230
1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;43660
1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;44110
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;46710
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;45270
1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;220780
1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;349540
1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;392630
1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;833190
1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;214970
1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;250660
1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;259530
1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;272930
1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;89180
1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;117480
1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;138260
1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;208540
1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;64910
1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;57750
1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;62120
1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;64670
1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;680310
1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;2269330
1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;2272580
1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;5619060
1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;54530
1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;52070
1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;56570
1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;57250
1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;211900
1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;210150
1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;284170
1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;338270
1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;339300
1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;383480
1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;828190
1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;207830
1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;214010
1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;240350
1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;248530
1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;265720
1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;77620
1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;80780
1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;91400
1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;94130
1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;108370
1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;132130
1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;199420
1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;50590
1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;51150
1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;47560
1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;47680
1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;49640
1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;50600
1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;52800
1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;678540
1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;2275750
1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;2272850
1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;5574160
1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;42130
1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;42170
1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;37470
1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;41880
1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;45160
1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;44970
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;47280
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;48000
1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;218000
1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;351120
1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;394700
1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;832650
1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;215240
1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;252110
1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;255810
1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;278140
1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;89350
1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;118090
1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;139300
1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;208620
1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;65400
1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;60850
1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;61880
1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;64270
1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;682360
1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;2280880
1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;2272890
1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;5765570
1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;54290
1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;56950
1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;57860
1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;53990
